Student_id,pred_label,P_low,P_med,P_high,P_category_drop,Stress Coping Mechanisms,recommendations
2311,High,0.2358147472257917,0.2387353085006421,0.5254499442735658,0.47455005572643383,Yoga,"Social Media Engagement,Reading,Walking or Nature Walks,Spending Time Alone,Talking to Friends"
1466,High,0.2362205373941982,0.2375315535642772,0.5262479090415242,0.47375209095847537,Watching Sports,"Social Media Engagement,Yoga,Spending Time Alone,Travelling,Meditation"
5654,Medium,0.2052191070843226,0.4092902353299797,0.3854906575856974,0.2052191070843226,Talking to Friends,"Spending Time Alone,Exercise,Watching Sports,Walking or Nature Walks,Social Media Engagement"
3083,High,0.237779560234484,0.2366078567743509,0.525612582991165,0.4743874170088349,Yoga,"Walking or Nature Walks,Social Media Engagement,Talking to Friends,Reading,Spending Time Alone"
621,High,0.2372101994722467,0.2424489658657907,0.5203408346619625,0.47965916533803743,Meditation,"Watching Sports,Reading,Spending Time Alone,Social Media Engagement,Travelling"
1848,Medium,2.5200212492904766e-14,0.9999999156229836,8.437699105083755e-08,2.5200212492904766e-14,Reading,"Walking or Nature Walks,Exercise,Social Media Engagement,Yoga,Watching Sports"
5498,High,0.236318352543183,0.2379827252184634,0.5256989222383536,0.47430107776164643,Watching Sports,"Yoga,Reading,Social Media Engagement,Spending Time Alone,Walking or Nature Walks"
3641,High,3.78144270764413e-14,3.1168954750664626e-14,0.999999999999931,6.898338182710593e-14,Talking to Friends,"Exercise,Travelling,Spending Time Alone,Walking or Nature Walks,Reading"
221,High,0.2442167798261603,0.2909062031479015,0.4648770170259376,0.5351229829740618,Watching Sports,"Social Media Engagement,Reading,Yoga,Exercise,Spending Time Alone"
2229,High,0.2498947911008003,0.2391396819621765,0.5109655269370229,0.48903447306297676,Reading,"Watching Sports,Meditation,Yoga,Spending Time Alone,Walking or Nature Walks"
4804,Medium,2.3480436301807556e-14,0.9999999088768076,9.112316919664377e-08,2.3480436301807556e-14,Walking or Nature Walks,"Exercise,Meditation,Watching Sports,Travelling,Yoga"
2760,Medium,2.4559283389484432e-14,0.9999999125643744,8.743560112531795e-08,2.4559283389484432e-14,Spending Time Alone,"Meditation,Social Media Engagement,Walking or Nature Walks,Exercise,Yoga"
5322,Low,0.9999998279076724,6.757877371944757e-08,1.045135540425538e-07,0.0,Reading,"Travelling,Exercise,Walking or Nature Walks,Yoga,Watching Sports"
2864,High,0.2359692172845959,0.2381136360042488,0.5259171467111549,0.4740828532888447,Travelling,"Walking or Nature Walks,Watching Sports,Reading,Exercise,Social Media Engagement"
4423,Medium,2.3657403599554525e-14,0.9999999094021258,9.059785052913133e-08,2.3657403599554525e-14,Watching Sports,"Spending Time Alone,Social Media Engagement,Yoga,Reading,Walking or Nature Walks"
1312,High,0.2360578874147235,0.2364140063906062,0.52752810619467,0.4724718938053297,Travelling,"Exercise,Spending Time Alone,Watching Sports,Social Media Engagement,Meditation"
3520,High,3.7784332465236525e-14,3.1212817747896126e-14,0.9999999999999308,6.899715021313265e-14,Talking to Friends,"Walking or Nature Walks,Meditation,Social Media Engagement,Watching Sports,Spending Time Alone"
3791,Medium,2.3444880757595584e-14,0.9999999087742464,9.122573047308107e-08,2.3444880757595584e-14,Reading,"Watching Sports,Yoga,Social Media Engagement,Travelling,Spending Time Alone"
4884,Medium,2.3665034955979563e-14,0.9999999094253568,9.05746195595242e-08,2.3665034955979563e-14,Travelling,"Walking or Nature Walks,Exercise,Social Media Engagement,Spending Time Alone,Watching Sports"
1267,High,0.2283321856870412,0.2478614852296065,0.5238063290833521,0.47619367091664766,Exercise,"Watching Sports,Yoga,Travelling,Reading,Social Media Engagement"
4762,Low,0.9999998264423484,7.014635151735127e-08,1.0341130025602452e-07,0.0,Exercise,"Watching Sports,Yoga,Travelling,Spending Time Alone,Reading"
4939,High,0.3860165499798212,0.1877283808535338,0.4262550691666449,0.573744930833355,Meditation,"Exercise,Yoga,Social Media Engagement,Reading,Travelling"
4658,High,0.2351830178940248,0.2423334608880853,0.5224835212178898,0.4775164787821101,Reading,"Spending Time Alone,Travelling,Talking to Friends,Walking or Nature Walks,Yoga"
1370,High,0.364841012664315,0.1972332271770597,0.4379257601586254,0.5620742398413747,Walking or Nature Walks,"Exercise,Social Media Engagement,Talking to Friends,Travelling,Reading"
3418,High,0.233342544738582,0.2355673936373332,0.5310900616240848,0.4689099383759152,Yoga,"Travelling,Talking to Friends,Social Media Engagement,Reading,Watching Sports"
3740,Medium,2.3426875346115157e-14,0.9999999087226752,9.127730136645567e-08,2.3426875346115157e-14,Walking or Nature Walks,"Watching Sports,Yoga,Reading,Social Media Engagement,Spending Time Alone"
238,High,0.2425508492208402,0.2358434201026589,0.5216057306765007,0.4783942693234991,Talking to Friends,"Travelling,Social Media Engagement,Spending Time Alone,Meditation,Reading"
97,High,0.2323356565902652,0.2350449326522218,0.5326194107575127,0.467380589242487,Travelling,"Walking or Nature Walks,Social Media Engagement,Yoga,Watching Sports,Exercise"
3718,High,3.779842630441684e-14,3.1192424547283653e-14,0.999999999999931,6.89908508517005e-14,Yoga,"Exercise,Travelling,Talking to Friends,Meditation,Walking or Nature Walks"
2987,High,0.225597898839887,0.2243303057212205,0.5500717954388924,0.4499282045611075,Social Media Engagement,"Meditation,Spending Time Alone,Exercise,Travelling,Talking to Friends"
3468,High,0.234438185876627,0.2408897480273474,0.5246720660960251,0.4753279339039744,Social Media Engagement,"Watching Sports,Travelling,Talking to Friends,Exercise,Meditation"
667,High,0.2374117520929299,0.2389612027491203,0.5236270451579497,0.4763729548420502,Meditation,"Talking to Friends,Watching Sports,Yoga,Travelling,Social Media Engagement"
1152,High,0.2361839135106674,0.2377135944702424,0.5261024920190902,0.4738975079809098,Reading,"Meditation,Social Media Engagement,Watching Sports,Travelling,Spending Time Alone"
1405,Medium,2.3314826404337702e-14,0.9999999084071394,9.159283727981758e-08,2.3314826404337702e-14,Travelling,"Talking to Friends,Exercise,Social Media Engagement,Spending Time Alone,Yoga"
3487,High,0.1278814772752071,0.1542383352080964,0.717880187516696,0.28211981248330353,Exercise,"Reading,Spending Time Alone,Travelling,Watching Sports,Yoga"
5493,High,0.2178773099484019,0.2526919970918815,0.5294306929597162,0.47056930704028344,Meditation,"Travelling,Spending Time Alone,Yoga,Watching Sports,Walking or Nature Walks"
3008,High,3.752530497386633e-14,3.154719830364276e-14,0.9999999999999308,6.907250327750909e-14,Yoga,"Walking or Nature Walks,Talking to Friends,Reading,Exercise,Spending Time Alone"
337,High,3.780476068352903e-14,3.118317413912792e-14,0.999999999999931,6.898793482265695e-14,Spending Time Alone,"Travelling,Exercise,Talking to Friends,Watching Sports,Social Media Engagement"
1665,High,0.2998799102007625,0.2164186084710029,0.4837014813282346,0.5162985186717653,Social Media Engagement,"Travelling,Reading,Exercise,Watching Sports,Yoga"
5187,Low,0.999999824494185,7.556827993962067e-08,9.993753517027865e-08,0.0,Meditation,"Watching Sports,Walking or Nature Walks,Talking to Friends,Reading,Yoga"
4317,High,3.783028738674795e-14,3.114534939314917e-14,0.999999999999931,6.897563677989713e-14,Reading,"Talking to Friends,Yoga,Watching Sports,Spending Time Alone,Exercise"
5356,High,0.232212558104451,0.2474093901403485,0.5203780517552006,0.4796219482447995,Exercise,"Walking or Nature Walks,Watching Sports,Reading,Yoga,Spending Time Alone"
4172,High,0.2288428424590182,0.2422370428936682,0.5289201146473136,0.4710798853526864,Spending Time Alone,"Watching Sports,Social Media Engagement,Walking or Nature Walks,Reading,Meditation"
577,High,0.2364044419616236,0.2376382589894616,0.5259572990489145,0.4740427009510852,Yoga,"Walking or Nature Walks,Spending Time Alone,Travelling,Meditation,Exercise"
4700,Low,0.9999998277768044,6.778427947661473e-08,1.0443891615211777e-07,0.0,Reading,"Yoga,Watching Sports,Meditation,Spending Time Alone,Exercise"
1172,High,0.2596194192573437,0.2317566390424318,0.5086239417002243,0.4913760582997755,Travelling,"Watching Sports,Yoga,Meditation,Social Media Engagement,Exercise"
4254,High,0.2374577298423912,0.2355813762323292,0.5269608939252797,0.4730391060747204,Spending Time Alone,"Yoga,Exercise,Walking or Nature Walks,Talking to Friends,Social Media Engagement"
4176,High,3.7162717809726257e-14,3.191671553992907e-14,0.9999999999999308,6.907943334965533e-14,Reading,"Watching Sports,Spending Time Alone,Meditation,Walking or Nature Walks,Travelling"
5153,High,0.2472625182215952,0.2210082847266113,0.5317291970517932,0.4682708029482065,Yoga,"Walking or Nature Walks,Travelling,Reading,Exercise,Talking to Friends"
2809,High,3.843538271908722e-14,2.98131390049249e-14,0.9999999999999316,6.824852172401212e-14,Exercise,"Travelling,Watching Sports,Meditation,Walking or Nature Walks,Spending Time Alone"
3992,High,3.783794117305004e-14,3.113383365846733e-14,0.999999999999931,6.897177483151737e-14,Yoga,"Reading,Talking to Friends,Exercise,Spending Time Alone,Watching Sports"
2147,High,0.2324155963818307,0.2367667728555641,0.5308176307626049,0.4691823692373948,Travelling,"Watching Sports,Exercise,Meditation,Yoga,Talking to Friends"
3987,High,3.5755386484206504e-14,3.2742050197027274e-14,0.9999999999999316,6.849743668123378e-14,Reading,"Social Media Engagement,Yoga,Meditation,Walking or Nature Walks,Watching Sports"
3588,Low,0.9999998278031388,6.774261958090354e-08,1.0445424176037805e-07,0.0,Walking or Nature Walks,"Exercise,Watching Sports,Meditation,Yoga,Travelling"
2514,High,0.2140964215869424,0.287819628714119,0.4980839496989384,0.5019160503010613,Walking or Nature Walks,"Watching Sports,Exercise,Social Media Engagement,Travelling,Talking to Friends"
516,High,0.2702087401588443,0.2396803837582081,0.4901108760829474,0.5098891239170524,Reading,"Yoga,Spending Time Alone,Watching Sports,Travelling,Social Media Engagement"
3530,Low,0.9999998286672188,6.645401210955632e-08,1.0487876916859868e-07,0.0,Talking to Friends,"Watching Sports,Walking or Nature Walks,Travelling,Yoga,Meditation"
3142,High,0.2306078099262409,0.247890349374678,0.5215018406990812,0.4784981593009189,Reading,"Travelling,Meditation,Walking or Nature Walks,Social Media Engagement,Talking to Friends"
939,High,0.2036533140597453,0.3410896357938296,0.4552570501464251,0.544742949853575,Walking or Nature Walks,"Watching Sports,Exercise,Meditation,Talking to Friends,Reading"
1227,High,0.2380782673460353,0.2545344778083704,0.5073872548455943,0.4926127451544057,Spending Time Alone,"Watching Sports,Travelling,Exercise,Reading,Meditation"
357,High,0.2301618685495166,0.2571205107329926,0.5127176207174906,0.48728237928250917,Watching Sports,"Exercise,Social Media Engagement,Travelling,Meditation,Spending Time Alone"
5697,High,0.2723024991945214,0.2255002292166211,0.5021972715888574,0.4978027284111425,Yoga,"Watching Sports,Social Media Engagement,Walking or Nature Walks,Talking to Friends,Meditation"
4729,High,0.2372618394955034,0.2341705369640347,0.528567623540462,0.47143237645953806,Exercise,"Spending Time Alone,Walking or Nature Walks,Yoga,Watching Sports,Social Media Engagement"
4950,Low,0.9999998281616704,6.719032226384282e-08,1.0464800758454229e-07,0.0,Social Media Engagement,"Exercise,Watching Sports,Travelling,Spending Time Alone,Meditation"
3543,High,0.2354824996472106,0.2376630418388764,0.5268544585139128,0.473145541486087,Meditation,"Yoga,Exercise,Social Media Engagement,Walking or Nature Walks,Spending Time Alone"
5427,High,0.2435544924394382,0.2365678912463099,0.5198776163142518,0.4801223836857481,Travelling,"Watching Sports,Meditation,Social Media Engagement,Exercise,Walking or Nature Walks"
5124,High,0.2331310810072248,0.2555034706905459,0.5113654483022289,0.4886345516977707,Travelling,"Walking or Nature Walks,Social Media Engagement,Watching Sports,Exercise,Meditation"
741,High,0.2317517569926584,0.2434982037410073,0.5247500392663342,0.4752499607336657,Social Media Engagement,"Reading,Walking or Nature Walks,Talking to Friends,Spending Time Alone,Yoga"
1884,High,0.2264164878897349,0.2714940629894214,0.5020894491208436,0.4979105508791563,Yoga,"Exercise,Social Media Engagement,Spending Time Alone,Reading,Talking to Friends"
841,Low,0.5266499012251217,0.1552192124349554,0.3181308863399229,0.0,Walking or Nature Walks,"Watching Sports,Yoga,Travelling,Spending Time Alone,Exercise"
74,High,0.2237547367671941,0.2397076761275066,0.5365375871052992,0.4634624128947007,Talking to Friends,"Watching Sports,Yoga,Reading,Travelling,Social Media Engagement"
4122,High,0.3929782762290087,0.1873917694922824,0.4196299542787085,0.5803700457212911,Meditation,"Reading,Watching Sports,Walking or Nature Walks,Exercise,Travelling"
2464,High,0.2342712981779402,0.2370024769811622,0.5287262248408972,0.4712737751591024,Travelling,"Watching Sports,Yoga,Spending Time Alone,Walking or Nature Walks,Social Media Engagement"
586,High,0.2030186130008735,0.3516726629459529,0.4453087240531734,0.5546912759468264,Exercise,"Walking or Nature Walks,Spending Time Alone,Yoga,Social Media Engagement,Talking to Friends"
2934,High,0.2662538977559227,0.2340837121324559,0.4996623901116216,0.5003376098883786,Watching Sports,"Reading,Talking to Friends,Exercise,Yoga,Walking or Nature Walks"
4227,High,3.779614751981581e-14,3.11957394203528e-14,0.999999999999931,6.899188694016861e-14,Travelling,"Exercise,Yoga,Watching Sports,Reading,Walking or Nature Walks"
5000,High,0.2304049621070758,0.2320180058796636,0.5375770320132602,0.46242296798673943,Reading,"Meditation,Talking to Friends,Walking or Nature Walks,Social Media Engagement,Watching Sports"
767,High,0.1874195503913022,0.1832207996890971,0.6293596499196007,0.3706403500803993,Meditation,"Spending Time Alone,Reading,Social Media Engagement,Exercise,Talking to Friends"
2599,High,0.2396325489062341,0.2373667821293898,0.5230006689643758,0.47699933103562386,Travelling,"Meditation,Talking to Friends,Watching Sports,Exercise,Yoga"
3015,High,0.2359693739511075,0.2378965987861382,0.526134027262754,0.47386597273724573,Yoga,"Travelling,Social Media Engagement,Watching Sports,Spending Time Alone,Reading"
5732,High,0.2302843403840845,0.2799174991356998,0.4897981604802154,0.5102018395197843,Travelling,"Spending Time Alone,Yoga,Talking to Friends,Watching Sports,Meditation"
3541,High,0.2362240185265303,0.2376838691419468,0.5260921123315228,0.47390788766847713,Spending Time Alone,"Reading,Travelling,Watching Sports,Yoga,Walking or Nature Walks"
3177,Low,0.9999998247020652,7.47137868758389e-08,1.0058414812966776e-07,0.0,Yoga,"Social Media Engagement,Watching Sports,Meditation,Exercise,Travelling"
2915,Medium,2.3305429462476348e-14,0.9999999083810904,9.16188862085357e-08,2.3305429462476348e-14,Exercise,"Travelling,Yoga,Meditation,Watching Sports,Social Media Engagement"
1904,Medium,2.3511149475761558e-14,0.9999999089661846,9.103379199895336e-08,2.3511149475761558e-14,Walking or Nature Walks,"Spending Time Alone,Meditation,Social Media Engagement,Reading,Exercise"
1567,High,0.2489055786385079,0.2200688400040979,0.5310255813573942,0.4689744186426058,Exercise,"Yoga,Spending Time Alone,Travelling,Reading,Social Media Engagement"
2049,High,0.2188048185623022,0.283635380942182,0.4975598004955158,0.5024401995044842,Walking or Nature Walks,"Meditation,Yoga,Reading,Talking to Friends,Exercise"
6,High,0.2775326382527341,0.2234886828341261,0.4989786789131395,0.5010213210868601,Yoga,"Watching Sports,Exercise,Travelling,Talking to Friends,Reading"
5301,Medium,2.3226400136990935e-14,0.9999999081644724,9.183550433133016e-08,2.3226400136990935e-14,Social Media Engagement,"Yoga,Spending Time Alone,Reading,Watching Sports,Travelling"
508,High,0.241930128037751,0.2347581048681193,0.5233117670941299,0.47668823290587026,Yoga,"Travelling,Walking or Nature Walks,Exercise,Watching Sports,Social Media Engagement"
4304,High,3.8339807170171453e-14,3.011398872316519e-14,0.9999999999999316,6.845379589333664e-14,Social Media Engagement,"Watching Sports,Yoga,Meditation,Exercise,Spending Time Alone"
5234,High,0.2357812346395695,0.238627052775427,0.5255917125850033,0.4744082874149965,Walking or Nature Walks,"Spending Time Alone,Watching Sports,Meditation,Travelling,Social Media Engagement"
4435,High,0.2292358503845617,0.2325650014390729,0.5381991481763654,0.4618008518236346,Watching Sports,"Social Media Engagement,Yoga,Reading,Walking or Nature Walks,Exercise"
3118,High,3.774165378113175e-14,3.1273036378365974e-14,0.9999999999999308,6.901469015949773e-14,Meditation,"Exercise,Travelling,Spending Time Alone,Yoga,Reading"
3321,High,0.2906383196086103,0.2291154871386181,0.4802461932527712,0.5197538067472284,Travelling,"Watching Sports,Exercise,Walking or Nature Walks,Reading,Social Media Engagement"
3203,High,0.3283132986105962,0.2288108014444293,0.4428758999449745,0.5571241000550256,Spending Time Alone,"Watching Sports,Reading,Walking or Nature Walks,Travelling,Meditation"
970,High,0.2344507940677252,0.2397425408820495,0.5258066650502252,0.47419333494977467,Social Media Engagement,"Walking or Nature Walks,Spending Time Alone,Exercise,Meditation,Yoga"
2850,Medium,2.3190858798386505e-14,0.99999990806846,9.193151681598265e-08,2.3190858798386505e-14,Reading,"Watching Sports,Travelling,Yoga,Spending Time Alone,Social Media Engagement"
2501,High,3.6580236381738793e-14,3.234963960306991e-14,0.999999999999931,6.89298759848087e-14,Talking to Friends,"Social Media Engagement,Meditation,Walking or Nature Walks,Reading,Travelling"
863,High,0.2491404434957633,0.2028227487993464,0.5480368077048906,0.45196319229510973,Social Media Engagement,"Yoga,Meditation,Watching Sports,Talking to Friends,Spending Time Alone"
2435,High,0.2158556575245373,0.3192292228010987,0.4649151196743636,0.5350848803256361,Social Media Engagement,"Travelling,Walking or Nature Walks,Watching Sports,Talking to Friends,Yoga"
4257,Low,0.9999998275063288,6.822157724218578e-08,1.0427209397903272e-07,0.0,Reading,"Travelling,Watching Sports,Exercise,Social Media Engagement,Yoga"
5395,High,0.2378988840135163,0.2333620006903879,0.5287391152960955,0.4712608847039042,Yoga,"Talking to Friends,Social Media Engagement,Travelling,Reading,Spending Time Alone"
2693,High,0.2345240007993791,0.2346875873601619,0.5307884118404587,0.469211588159541,Meditation,"Exercise,Walking or Nature Walks,Spending Time Alone,Yoga,Talking to Friends"
420,High,0.2324342634471714,0.2487288181445018,0.5188369184083266,0.4811630815916732,Social Media Engagement,"Watching Sports,Yoga,Spending Time Alone,Travelling,Reading"
5436,High,0.2337421602189694,0.2347406882190323,0.5315171515619981,0.4684828484380017,Spending Time Alone,"Yoga,Watching Sports,Walking or Nature Walks,Meditation,Travelling"
4244,High,0.3021240370443068,0.2273312594304452,0.4705447035252476,0.529455296474752,Travelling,"Spending Time Alone,Watching Sports,Exercise,Social Media Engagement,Yoga"
4933,High,3.7849281560921195e-14,3.1116619278754534e-14,0.999999999999931,6.896590083967573e-14,Watching Sports,"Walking or Nature Walks,Exercise,Yoga,Reading,Meditation"
4011,High,0.2342072819168536,0.2350593813811675,0.5307333367019789,0.46926666329802114,Talking to Friends,"Exercise,Watching Sports,Yoga,Spending Time Alone,Meditation"
1430,High,0.2378775616932388,0.2371285224130227,0.5249939158937382,0.4750060841062615,Travelling,"Walking or Nature Walks,Yoga,Talking to Friends,Social Media Engagement,Reading"
1943,High,0.2426433894292356,0.2340622973542346,0.5232943132165299,0.4767056867834702,Walking or Nature Walks,"Exercise,Watching Sports,Reading,Spending Time Alone,Meditation"
473,High,0.240000531169787,0.2361592051436879,0.5238402636865248,0.4761597363134749,Yoga,"Spending Time Alone,Social Media Engagement,Walking or Nature Walks,Talking to Friends,Watching Sports"
4546,Medium,2.3743793813264176e-14,0.9999999096680348,9.033194153696493e-08,2.3743793813264176e-14,Travelling,"Exercise,Spending Time Alone,Talking to Friends,Reading,Walking or Nature Walks"
2638,High,0.2347653705636559,0.2387782315066738,0.5264563979296704,0.4735436020703297,Talking to Friends,"Travelling,Social Media Engagement,Watching Sports,Meditation,Spending Time Alone"
4268,High,0.2360622290757366,0.2375153071163419,0.5264224638079211,0.4735775361920785,Walking or Nature Walks,"Travelling,Meditation,Watching Sports,Reading,Spending Time Alone"
4497,Low,0.9999998271785616,6.877657118522199e-08,1.0404486761258423e-07,0.0,Spending Time Alone,"Watching Sports,Travelling,Reading,Social Media Engagement,Meditation"
4171,High,3.780263148214616e-14,3.1186289445729525e-14,0.999999999999931,6.898892092787569e-14,Social Media Engagement,"Talking to Friends,Watching Sports,Walking or Nature Walks,Exercise,Travelling"
2372,High,0.236334741663848,0.2372858871723039,0.5263793711638485,0.47362062883615186,Reading,"Spending Time Alone,Social Media Engagement,Exercise,Meditation,Talking to Friends"
861,High,0.2328821023447146,0.244093075551465,0.5230248221038204,0.4769751778961796,Social Media Engagement,"Yoga,Travelling,Walking or Nature Walks,Spending Time Alone,Reading"
3852,High,0.2368455213530043,0.2377404750680105,0.525414003578985,0.4745859964210148,Exercise,"Social Media Engagement,Watching Sports,Spending Time Alone,Travelling,Meditation"
5669,High,0.2375561284883905,0.230924894633918,0.5315189768776918,0.4684810231223085,Social Media Engagement,"Yoga,Watching Sports,Travelling,Exercise,Talking to Friends"
723,High,0.2589575153220828,0.2255652443331378,0.5154772403447793,0.48452275965522057,Travelling,"Spending Time Alone,Walking or Nature Walks,Watching Sports,Meditation,Talking to Friends"
1010,High,0.2138506183125911,0.2153890692920227,0.570760312395386,0.42923968760461384,Watching Sports,"Meditation,Reading,Social Media Engagement,Talking to Friends,Yoga"
313,High,0.2311700479303294,0.2353520920812524,0.5334778599884181,0.46652214001158177,Travelling,"Social Media Engagement,Talking to Friends,Yoga,Reading,Meditation"
1036,High,0.2380468939715387,0.2374923808675633,0.524460725160898,0.47553927483910197,Watching Sports,"Meditation,Reading,Talking to Friends,Travelling,Spending Time Alone"
113,High,0.2266941990942078,0.2280216349042802,0.5452841660015117,0.45471583399848803,Reading,"Talking to Friends,Watching Sports,Meditation,Social Media Engagement,Walking or Nature Walks"
3245,High,3.7801703027067115e-14,3.1187646016781146e-14,0.999999999999931,6.898934904384826e-14,Walking or Nature Walks,"Watching Sports,Talking to Friends,Travelling,Social Media Engagement,Exercise"
634,High,0.1834524346528703,0.3116430499446744,0.5049045154024553,0.4950954845975447,Walking or Nature Walks,"Travelling,Exercise,Watching Sports,Social Media Engagement,Reading"
4142,High,0.2378007767230173,0.2369075260922405,0.5252916971847422,0.4747083028152578,Travelling,"Spending Time Alone,Yoga,Watching Sports,Meditation,Social Media Engagement"
3218,High,0.2228475797849476,0.2237276721342612,0.5534247480807912,0.44657525191920877,Yoga,"Talking to Friends,Exercise,Walking or Nature Walks,Reading,Meditation"
2800,High,0.2420535206883453,0.2354468305029945,0.5224996488086598,0.4775003511913398,Meditation,"Travelling,Walking or Nature Walks,Watching Sports,Social Media Engagement,Talking to Friends"
4940,High,0.2280451419175422,0.1917499429641106,0.5802049151183469,0.4197950848816528,Meditation,"Reading,Walking or Nature Walks,Talking to Friends,Yoga,Exercise"
151,High,0.2395472253222456,0.2330046214393814,0.5274481532383727,0.472551846761627,Reading,"Travelling,Exercise,Walking or Nature Walks,Watching Sports,Yoga"
5027,Low,0.9999998277737286,6.7789155554824e-08,1.0443711589465254e-07,0.0,Meditation,"Social Media Engagement,Watching Sports,Yoga,Walking or Nature Walks,Spending Time Alone"
1468,High,0.2360164005928778,0.2380389342555036,0.5259446651516188,0.47405533484838136,Talking to Friends,"Travelling,Watching Sports,Exercise,Meditation,Walking or Nature Walks"
3349,Medium,2.3455413390973293e-14,0.9999999088045274,9.119544929340405e-08,2.3455413390973293e-14,Reading,"Travelling,Exercise,Meditation,Talking to Friends,Social Media Engagement"
562,High,0.2201267878373359,0.20461546910797,0.5752577430546939,0.4247422569453059,Walking or Nature Walks,"Watching Sports,Reading,Spending Time Alone,Social Media Engagement,Exercise"
5307,Low,0.9999998264197248,7.019168557654206e-08,1.0338858967714842e-07,0.0,Yoga,"Exercise,Spending Time Alone,Walking or Nature Walks,Talking to Friends,Social Media Engagement"
1532,High,0.2466177994108882,0.2358048059636412,0.5175773946254707,0.4824226053745294,Exercise,"Spending Time Alone,Watching Sports,Talking to Friends,Walking or Nature Walks,Reading"
3644,High,3.672838254594372e-14,3.2254431352688325e-14,0.9999999999999308,6.898281389863204e-14,Exercise,"Reading,Social Media Engagement,Walking or Nature Walks,Talking to Friends,Yoga"
830,High,0.2357492791972124,0.2374150558224743,0.5268356649803134,0.4731643350196867,Talking to Friends,"Walking or Nature Walks,Reading,Meditation,Exercise,Yoga"
3415,High,0.2224826481014288,0.2492455065421633,0.5282718453564078,0.4717281546435921,Social Media Engagement,"Exercise,Travelling,Watching Sports,Walking or Nature Walks,Spending Time Alone"
3145,High,3.780815720121087e-14,3.1178192086150285e-14,0.999999999999931,6.898634928736116e-14,Social Media Engagement,"Yoga,Travelling,Spending Time Alone,Walking or Nature Walks,Talking to Friends"
439,High,0.233921474371875,0.2337861151533802,0.5322924104747445,0.46770758952525515,Reading,"Watching Sports,Travelling,Spending Time Alone,Exercise,Talking to Friends"
4801,Low,0.9999998283359268,6.693125304319772e-08,1.0473282012886965e-07,0.0,Yoga,"Social Media Engagement,Exercise,Watching Sports,Talking to Friends,Travelling"
5554,High,3.771475566225032e-14,3.1309853591057595e-14,0.999999999999931,6.902460925330792e-14,Walking or Nature Walks,"Watching Sports,Exercise,Meditation,Talking to Friends,Spending Time Alone"
2731,High,3.780776969612267e-14,3.1178761261626623e-14,0.999999999999931,6.89865309577493e-14,Exercise,"Travelling,Spending Time Alone,Reading,Talking to Friends,Watching Sports"
2727,High,3.803699402363345e-14,3.0801653053470334e-14,0.9999999999999312,6.883864707710378e-14,Meditation,"Exercise,Watching Sports,Spending Time Alone,Walking or Nature Walks,Travelling"
4482,High,0.2590693075509326,0.2213661804585035,0.5195645119905639,0.48043548800943614,Talking to Friends,"Exercise,Reading,Spending Time Alone,Meditation,Social Media Engagement"
1499,Medium,2.3784767606314763e-14,0.999999909796446,9.020353012611204e-08,2.3784767606314763e-14,Social Media Engagement,"Walking or Nature Walks,Watching Sports,Exercise,Meditation,Yoga"
2690,High,0.2454899443491411,0.2345107263229542,0.5199993293279046,0.4800006706720953,Watching Sports,"Talking to Friends,Yoga,Walking or Nature Walks,Social Media Engagement,Reading"
1121,High,0.1995555737270432,0.2007981242363808,0.5996463020365759,0.400353697963424,Talking to Friends,"Social Media Engagement,Watching Sports,Exercise,Reading,Travelling"
1881,High,0.2265240252357862,0.2281402671845989,0.5453357075796147,0.4546642924203851,Meditation,"Talking to Friends,Walking or Nature Walks,Exercise,Reading,Spending Time Alone"
5033,Medium,2.3376915039251772e-14,0.9999999085808484,9.141912822466165e-08,2.3376915039251772e-14,Yoga,"Watching Sports,Travelling,Exercise,Reading,Talking to Friends"
4449,Medium,2.328983194701785e-14,0.9999999083379916,9.166198522164363e-08,2.328983194701785e-14,Yoga,"Spending Time Alone,Talking to Friends,Meditation,Reading,Watching Sports"
5548,High,3.7807058123378696e-14,3.1179805911642444e-14,0.999999999999931,6.898686403502113e-14,Watching Sports,"Travelling,Reading,Walking or Nature Walks,Social Media Engagement,Exercise"
4964,High,0.214929186623759,0.3195342287427898,0.465536584633451,0.5344634153665488,Meditation,"Yoga,Watching Sports,Walking or Nature Walks,Travelling,Reading"
4490,High,0.2272253381057691,0.2271088291792463,0.5456658327149845,0.4543341672850154,Exercise,"Meditation,Travelling,Social Media Engagement,Talking to Friends,Reading"
3673,High,0.2330095507723903,0.2466193143584094,0.5203711348692,0.4796288651307997,Spending Time Alone,"Walking or Nature Walks,Exercise,Social Media Engagement,Talking to Friends,Meditation"
5529,High,0.24531150064031,0.2281380091377279,0.5265504902219619,0.4734495097780379,Exercise,"Travelling,Yoga,Walking or Nature Walks,Meditation,Watching Sports"
5204,High,0.1739956706992378,0.2207674307266652,0.6052368985740969,0.394763101425903,Social Media Engagement,"Yoga,Watching Sports,Travelling,Meditation,Spending Time Alone"
2437,High,0.2361079027595445,0.2387462188566414,0.5251458783838141,0.4748541216161859,Walking or Nature Walks,"Travelling,Yoga,Watching Sports,Spending Time Alone,Meditation"
4414,High,3.783766655258192e-14,3.1134248266093854e-14,0.999999999999931,6.897191481867577e-14,Talking to Friends,"Reading,Exercise,Yoga,Walking or Nature Walks,Travelling"
